,name,address,longitude,latitude
35,Medina Elementary School,"8001 NE 8th St, Medina, WA 98039, United States",-122.2324249,47.6166865
36,Green Lake Elementary,"1058 E Mercer St, Seattle, WA 98102, United States",-122.318307,47.624702
37,Laurelhurst Elementary School,"4530 46th Ave NE, Seattle, WA 98105, United States",-122.2778793,47.6622329
38,Pathfinder K-8 School,"1901 SW Genesee St, Seattle, WA 98106, United States",-122.3579438,47.5626567
39,Loyal Heights Elementary School,"7735 25th Ave NW, Seattle, WA 98117, United States",-122.3890677,47.685192
40,Sanislo Elementary School,"1812 SW Myrtle St, Seattle, WA 98106, United States",-122.3588132,47.5397484
41,Martin Luther King Jr Elementary School,"6725 45th Ave S, Seattle, WA 98118, United States",-122.276964,47.5420247
42,International Montessori Academy- Capitol Hill Campus,"1715 E Olive Way, Seattle, WA 98102, United States",-122.322805,47.619521
43,West Woodland Elementary,"5601 4th Ave NW, Seattle, WA 98107, United States",-122.3620709,47.6704964
44,Graham Hill Elementary School,"5149 S Graham St, Seattle, WA 98118, United States",-122.2683764,47.5458404
45,Wedgwood Elementary School (Public K-5),"2720 NE 85th St, Seattle, WA 98115, United States",-122.2969584,47.6904023
46,Morningside Academy,"901 Lenora St #2714, Seattle, WA 98121, United States",-122.3365806,47.6172487
47,Greenwood Elementary School,"144 NW 80th St, Seattle, WA 98117, United States",-122.3598361,47.68735
48,Roxhill Elementary School,"7740 34th Ave SW, Seattle, WA 98126, United States",-122.3748592,47.5327522
49,Whittier Elementary School,"1320 NW 75th St, Seattle, WA 98117, United States",-122.3732327,47.6837505
50,Highland Park Elementary School,"1012 SW Trenton St, Seattle, WA 98106, United States",-122.348655,47.525611
51,Sand Point Elementary School (Public K-5),"6208 60th Ave NE, Seattle, WA 98115, United States",-122.2628821,47.6736228
52,Daniel Bagley Elementary School,"520 NE Ravenna Blvd, Seattle, WA 98115, United States",-122.3223546,47.6772225
53,View Ridge Elementary School,"7047 50th Ave NE, Seattle, WA 98115, United States",-122.276262,47.6806233
54,Neighborcare Health at Bailey Gatzert Elementary School,"1301 E Yesler Way, Seattle, WA 98122, United States",-122.3159697,47.6011549
55,North Beach Elementary School,"9018 24th Ave NW, Seattle, WA 98117, United States",-122.3871534,47.69484910000001
56,Sacajawea Elementary School,"9501 20th Ave NE, Seattle, WA 98115, United States",-122.3075542,47.6985053
57,Clyde Hill Elementary School,"9601 NE 24th St, Clyde Hill, WA 98004, United States",-122.211298,47.6310073
58,Olympic View Elementary School,"504 NE 95th St, Seattle, WA 98115, United States",-122.3212309,47.6982079
59,Northwood Elementary School,"4030 86th Ave SE, Mercer Island, WA 98040, United States",-122.2235118,47.5738324
0,Somerset Elementary School,"5811 Warwick Pl, Chevy Chase, MD 20815, United States",-77.0922034,38.9687767
1,Murch Elementary School,"4810 36th St NW, Washington, DC 20008, United States",-77.0704556,38.9527132
2,Janney Elementary School,"4130 Albemarle St NW, Washington, DC 20016, United States",-77.080997,38.947616
3,Lafayette Elementary School,"5701 Broad Branch Rd NW, Washington, DC 20015, United States",-77.0679076,38.9664459
4,Westbrook Elementary School,"5110 Allan Terrace, Bethesda, MD 20816, United States",-77.10278009999999,38.9581949
5,Chevy Chase Elementary School,"4015 Rosemary St, Chevy Chase, MD 20815, United States",-77.0803741,38.9783013
6,Hearst Elementary School,"3950 37th St NW, Washington, DC 20008, United States",-77.071962,38.940723
7,Eaton Elementary School,"3373 Van Ness St NW, Washington, DC 20008, United States",-77.06607199999999,38.9326627
8,Bethesda Elementary School,"7600 Arlington Rd, Bethesda, MD 20814, United States",-77.09988270000001,38.98668070000001
9,Immaculata Dunblane Elementary School,"Washington, DC 20016, United States",-77.08102459999999,38.9454814
10,Horace Mann Elementary School,"4430 Newark St NW, Washington, DC 20016, United States",-77.0881708,38.9343009
11,Stoddert Elementary School,"4001 Calvert St NW, Washington, DC 20007, United States",-77.078913,38.922672
12,Potomac Elementary School,"7000 Radnor Rd, Bethesda, MD 20817, United States",-77.11439639999999,38.9789014
13,Wood Acres Elementary School,"5800 Cromwell Dr, Bethesda, MD 20816, United States",-77.1186858,38.9674862
14,Key Elementary School,"5001 Dana Pl NW, Washington, DC 20016, United States",-77.10054099999999,38.926598
15,Rock Creek Forest Elementary School,"8330 Grubb Rd, Chevy Chase, MD 20815, United States",-77.0510977,38.9924686
16,Shepherd Elementary School,"7800 14th St NW, Washington, DC 20012, United States",-77.0342872,38.9847979
17,Powell Elementary School,"1350 Upshur St NW, Washington, DC 20011, United States",-77.031615,38.94150399999999
18,National Presbyterian School,"4121 Nebraska Ave NW, Washington, DC 20016, United States",-77.08186169999999,38.9416015
19,woodacress elementary school,"Westbard Ave, Bethesda, MD 20816, United States",-77.1186429,38.9676821
20,Tubman Elementary School,"3101 13th St NW, Washington, DC 20010, United States",-77.0292235,38.92886
21,Beauvoir,"3500 Woodley Rd NW, Washington, DC 20016, United States",-77.06779689999999,38.9298955
22,North Chevy Chase Elementary School,"3700 Jones Bridge Rd, Chevy Chase, MD 20815, United States",-77.0730619,38.9989321
23,H.D. Cooke Elementary School,"2525 17th St NW, Washington, DC 20009, United States",-77.03872559999999,38.9238348
24,Marie Reed Elementary School,"2201 18th St NW, Washington, DC 20009, United States",-77.04035309999999,38.9191749
25,Dorothy I. Height Elementary School,"1300 Allison St NW, Washington, DC 20011, United States",-77.03036500000002,38.9444509
26,Ross Elementary School,"1730 R St NW, Washington, DC 20009, United States",-77.03970330000001,38.9123615
27,Bradley Hills Elementary School,"8701 Hartsdale Ave, Bethesda, MD 20817, United States",-77.117921,38.999683
28,Hyde-Addison Elementary School,"3219 O St NW, Washington, DC 20007, United States",-77.0648106,38.90819920000001
29,Barnard Elementary School,"430 Decatur St NW, Washington, DC 20011, United States",-77.018458,38.9479619
30,Woodlin Elementary School,"2101 Luzerne Ave, Silver Spring, MD 20910, United States",-77.0469688,39.0063783
31,Garden at Stoddert Elementary School,"3900, 4098 Davis Pl NW, Washington, DC 20007, United States",-77.0784034,38.9234138
32,Oyster-Adams Bilingual School,"2801 Calvert St NW, Washington, DC 20008, United States",-77.0572024,38.9235663
33,Bancroft Elementary School,"1755 Newton St NW, Washington, DC 20010, United States",-77.0405937,38.9346991
34,Taylor Elementary School,"2600 N Stuart St, Arlington, VA 22207, United States",-77.1136075,38.906625
35,Bannockburn Elementary School,"6520 Dalroy Ln, Bethesda, MD 20817, United States",-77.1384348,38.9745535
36,Wyngate Elementary School,"9300 Wadsworth Dr, Bethesda, MD 20817, United States",-77.1282827,39.0094325
37,Burning Tree Elementary School,"7900 Beech Tree Rd, Bethesda, MD 20817, United States",-77.1432626,38.9899606
38,Takoma Park Elementary School,"7511 Holly Ave, Takoma Park, MD 20912, United States",-77.0123661,38.9825635
39,Petworth Elementary School,"Washington, DC 20011, United States",-77.02331,38.940111
40,Concord Hill School,"6050 Wisconsin Ave, Chevy Chase, MD 20815, United States",-77.089767,38.970354
41,Adams Elementary School,"Washington, DC 20009, United States",-77.04434789999999,38.9172055
42,Piney Branch Elementary School,"7510 Maple Ave, Takoma Park, MD 20912, United States",-77.0094761,38.9823148
43,Harrison Elementary School,"Washington, DC 20009, United States",-77.0297495,38.9184081
44,Whittier Education Campus,"6201 5th St NW, Washington, DC 20011, United States",-77.01914599999999,38.9658779
45,Jamestown Elementary School,"3700 N Delaware St, Arlington, VA 22207, United States",-77.13971149999999,38.9171087
46,Garrison Elementary School,"1200 S St NW, Washington, DC 20009, United States",-77.0285206,38.9138053
47,Flora M. Singer Elementary School,"2600 Hayden Dr, Silver Spring, MD 20902, United States",-77.0547374,39.0186413
48,Blessed Sacrament School,"5841 Chevy Chase Pkwy NW, Washington, DC 20015, United States",-77.07514549999999,38.9678975
49,East Silver Spring Elementary School,"631 Silver Spring Ave, Silver Spring, MD 20910, United States",-77.01514929999999,38.9924776
50,Truesdell Education Campus,"800 Ingraham St NW, Washington, DC 20011, United States",-77.0244158,38.9539256
51,Cleveland Elementary School,"1825 8th St NW, Washington, DC 20001, United States",-77.0225767,38.9151566
52,Bancroft Elementary School,"1755 Newton St NW, Washington, DC 20010, United States",-77.0405163,38.9347901
53,Sligo Creek Elementary School,"500 Schuyler Rd, Silver Spring, MD 20910, United States",-77.0159575,39.0006053
54,Bruce-Monroe Elementary School @ Park View,"3560 Warder St NW, Washington, DC 20010, United States",-77.02139129999999,38.9345928
55,Discovery Elementary School,"5241 36th St N, Arlington, VA 22207, United States",-77.1472935,38.90852170000001
56,Thomson Elementary School,"1200 L St NW, Washington, DC 20005, United States",-77.028515,38.903384
57,Eaton Elementary School,"3373 Van Ness St NW, Washington, DC 20008, United States",-77.0671417,38.9439623
58,Chesterbrook Elementary School,"1753 Kirby Rd, McLean, VA 22101, United States",-77.1555399,38.9186552
59,Carderock Springs Elementary School,"7401 Persimmon Tree Ln, Bethesda, MD 20817, United States",-77.1717207,38.9830285
